Id,Predicted
10431_2023-11-11,0.5585169
10432_2023-12-21,0.15153955
10433_2023-12-15,0.05239354
10438_2023-12-26,0.9000392
1043_2023-10-10,0.13436358
10448_2023-10-20,0.29371062
10449_2023-11-27,0.052163307
10453_2023-12-18,0.38722882
10456_2023-11-22,0.10357738
10459_2023-11-17,0.23856029
10460_2023-08-23,0.018481983
10465_2023-10-17,0.66771114
10466_2023-04-14,0.81192297
10475_2023-10-06,0.18122835
10477_2023-12-15,0.9424328
10479_2023-11-16,0.94636035
10480_2023-12-27,0.3197735
10481_2023-12-27,0.12459433
10486_2023-01-12,0.8088735
10498_2023-11-29,0.3403778
1049_2023-08-03,0.19389589
10501_2023-12-18,0.9183285
10503_2023-07-08,0.28516367
10504_2023-12-12,0.9268317
10505_2023-07-21,0.19389589
10510_2023-11-14,0.39297995
10513_2023-10-09,0.055801783
10516_2023-11-01,0.29688206
10517_2023-11-30,0.9199986
10531_2023-11-03,0.7925173
10532_2023-12-22,0.52296096
10533_2023-12-20,0.10919355
10537_2023-05-23,0.94451
10538_2023-08-03,0.28355223
10550_2023-11-09,0.8288169
10559_2023-12-15,0.19389589
1055_2023-12-12,0.9669805
10570_2023-03-20,0.47007978
10578_2023-12-14,0.16760166
10582_2023-01-12,0.36713594
1058_2023-11-28,0.04274104
10596_2023-07-24,0.74044925
10601_2023-11-21,0.46351463
10607_2023-12-08,0.8242567
1060_2023-11-24,0.4688224
10611_2023-12-21,0.33493504
10616_2023-05-26,0.19389589
10634_2023-12-22,0.38707092
10637_2023-11-24,0.115006514
10641_2023-12-10,0.16240242
10645_2023-06-19,0.54945385
1064_2023-05-02,0.7264583
10657_2023-12-07,0.66969365
1065_2023-02-20,0.056283586
10664_2023-03-06,0.19389589
10666_2023-05-04,0.2706806
10667_2023-07-11,0.19389589
10669_2023-01-17,0.19389589
10685_2023-12-23,0.14776792
10690_2023-09-01,0.94669557
10693_2023-11-28,0.092415534
10699_2023-04-29,0.15672173
10701_2023-03-01,0.19389589
10709_2023-12-12,0.59919184
10712_2023-12-19,0.2566895
10717_2023-12-29,0.11858037
10725_2023-11-23,0.64759713
10728_2023-12-22,0.08418792
10729_2023-06-24,0.03811229
10735_2023-03-29,0.8458352
10737_2023-12-15,0.03787351
1074_2023-12-12,0.01970131
10751_2023-11-30,0.036169197
10752_2023-11-30,0.043493543
10753_2023-12-03,0.08628478
10757_2023-11-15,0.044767402
10759_2023-12-06,0.031643823
10761_2023-10-18,0.035750717
10768_2023-12-06,0.18332493
10769_2023-05-05,0.03543742
1076_2023-11-01,0.9950236
10770_2023-11-29,0.040467985
10773_2023-12-27,0.13575588
10775_2023-11-15,0.0445899
10776_2023-08-22,0.2778114
10777_2023-12-16,0.03526897
10778_2023-04-03,0.027635228
1077_2023-11-15,0.17551214
10782_2023-12-15,0.033486847
10785_2023-11-03,0.5594405
10786_2023-11-01,0.33813772
10787_2023-11-01,0.820996
10788_2023-02-05,0.6089066
10790_2023-12-27,0.1457389
10800_2023-03-29,0.10570035
10802_2023-11-20,0.12267462
10806_2023-11-19,0.2021246
10807_2023-02-22,0.07222712
10808_2023-11-04,0.07042787
10811_2023-06-22,0.04791546
10818_2023-11-23,0.20845786
1081_2023-12-20,0.19389589
10822_2023-01-09,0.055828642
10823_2023-12-12,0.13801041
10824_2023-12-11,0.07581701
1082_2023-11-27,0.06890886
10832_2023-08-22,0.032676924
10833_2023-11-20,0.045880217
10845_2023-10-25,0.21847034
10848_2023-12-12,0.5199768
10854_2023-08-31,0.022583576
1085_2023-12-20,0.050338816
10861_2023-12-12,0.051292535
10863_2023-12-31,0.053837135
10869_2023-12-13,0.642241
10878_2023-11-07,0.62197644
10884_2023-11-25,0.030655477
10887_2023-07-07,0.1850048
10888_2023-11-16,0.026593067
1088_2023-11-24,0.44627294
10899_2023-11-01,0.033073265
10902_2023-11-03,0.24242705
10904_2023-11-29,0.13376638
10906_2023-12-20,0.054106064
10915_2023-08-02,0.14245787
10921_2023-09-04,0.090731084
10923_2023-11-20,0.08727365
10927_2023-12-06,0.15470715
10930_2023-07-11,0.17773992
10933_2023-03-03,0.060350392
10935_2023-08-18,0.05557818
10936_2023-11-22,0.062442873
10939_2023-12-08,0.16468395
10940_2023-08-15,0.020235665
10942_2023-12-20,0.06750728
1094_2023-11-27,0.04542876
10957_2023-11-20,0.11786249
10958_2023-12-26,0.191006
10959_2023-11-27,0.08247136
10961_2023-11-16,0.12311255
10966_2023-12-08,0.94222486
10968_2023-11-13,0.06119722
10975_2023-11-02,0.15689042
10985_2023-05-08,0.031188292
10989_2023-11-14,0.13420941
1098_2023-11-08,0.04836622
10994_2023-12-26,0.15555869
10995_2023-12-02,0.045738086
10998_2023-11-02,0.27322426
109_2023-11-28,0.19389589
11000_2023-08-17,0.059922572
11005_2023-12-27,0.038575277
11006_2023-08-10,0.31330767
1100_2023-11-09,0.038322687
11012_2023-11-23,0.012944565
11014_2023-08-08,0.68635696
11016_2023-11-17,0.1168919
11020_2023-04-14,0.14963078
11026_2023-12-05,0.036695767
11027_2023-12-30,0.038468987
11031_2023-02-22,0.63700116
11033_2023-11-08,0.02415959
11044_2023-12-06,0.051245853
1104_2023-02-24,0.051312607
11051_2023-12-22,0.06698899
11053_2023-12-21,0.10727909
11058_2023-11-15,0.67322713
11065_2023-06-14,0.11710277
11071_2023-11-28,0.71459967
11073_2023-12-06,0.14152479
11079_2023-12-28,0.19389589
11083_2023-12-14,0.9276708
11091_2023-12-25,0.12530543
11092_2023-11-01,0.11178934
11095_2023-11-22,0.07037286
11102_2023-03-28,0.11754637
11103_2023-11-07,0.8492857
11105_2023-04-20,0.19681165
11106_2023-12-20,0.1955652
11109_2023-12-11,0.11495023
11110_2023-11-13,0.088235244
11111_2023-12-22,0.092837185
11112_2023-11-15,0.045870513
11121_2023-12-05,0.5267035
11124_2023-10-11,0.509159
11125_2023-12-04,0.69725853
11127_2023-12-08,0.17392604
11131_2023-02-07,0.1578131
11135_2023-12-20,0.46052882
1113_2023-03-11,0.087705396
11141_2023-12-21,0.9920496
11157_2023-12-14,0.19389589
11160_2023-08-25,0.022907877
11161_2023-12-29,0.08853278
11162_2023-12-26,0.055617176
11163_2023-12-18,0.06906297
11164_2023-11-03,0.99386466
11165_2023-11-03,0.45604768
11167_2023-04-18,0.19389589
11168_2023-12-06,0.07675064
1116_2023-11-30,0.15301493
11173_2023-11-29,0.337739
11177_2023-11-02,0.91879356
11181_2023-11-04,0.7423102
11182_2023-12-22,0.56973636
1118_2023-09-29,0.41048723
11190_2023-11-30,0.057682723
11192_2023-06-02,2.2541528e-06
11194_2023-09-07,0.0932129
11197_2023-10-08,0.15174563
11198_2023-12-07,0.048173636
11199_2023-11-23,0.07997409
111_2023-10-18,0.25755635
11200_2023-12-14,0.11050391
11202_2023-12-13,0.80739605
11203_2023-12-11,0.10423922
11204_2023-12-26,0.1574085
11206_2023-11-20,0.05460322
11207_2023-12-04,0.035940457
11209_2023-04-18,0.046538472
11211_2023-03-24,0.28143457
11213_2023-11-14,0.12485414
11217_2023-08-01,0.18368691
11225_2023-11-16,0.10244664
11235_2023-07-31,0.09776515
1124_2023-11-27,0.13978645
11258_2023-09-04,0.4949633
11264_2023-08-14,0.16900092
11270_2023-12-27,0.7271654
11275_2023-12-08,0.72392017
11277_2023-09-21,0.19389589
11280_2023-11-30,0.43012896
11283_2023-04-24,0.06936685
1128_2023-08-04,0.30951044
11291_2023-11-22,0.4452798
11293_2023-10-30,0.15277004
11295_2023-12-18,0.25131747
11301_2023-11-30,0.47834605
1130_2023-12-13,0.6828057
11315_2023-08-02,0.97069156
11328_2023-04-05,0.1177183
11333_2023-12-01,0.05833222
11335_2023-06-30,0.0635858
11339_2023-11-01,0.34381214
1133_2023-12-07,0.063097075
11345_2023-11-27,0.2477809
1134_2023-12-05,0.039454006
11355_2023-11-06,0.19389589
11358_2023-08-22,0.2001279
11365_2023-09-19,0.14863908
11370_2023-12-20,0.2512477
11371_2023-04-12,0.07340062
11379_2023-07-26,0.07723386
1137_2023-08-17,0.13864557
11380_2023-08-10,0.10701192
11381_2023-12-01,0.19389589
11385_2023-12-13,0.61482203
11397_2023-12-13,0.6707278
11399_2023-12-11,0.21877487
11402_2023-07-20,0.47619826
11407_2023-11-21,0.059587933
11408_2023-12-12,0.4716447
11409_2023-12-13,0.056001827
11410_2023-12-12,0.18865238
11414_2023-09-27,0.19389589
11415_2023-12-18,0.49076238
11421_2023-12-25,0.2703534
11423_2023-02-22,0.6376545
11426_2023-12-14,0.062419485
11429_2023-02-08,0.8018969
11436_2023-12-12,0.17070068
11439_2023-11-28,0.19389589
1143_2023-11-01,0.09765391
11440_2023-09-13,0.22036254
11442_2023-12-11,0.6856406
11443_2023-12-04,0.07217596
11444_2023-12-12,0.67984223
11467_2023-11-21,0.05396105
11472_2023-11-04,0.5858291
11478_2023-11-08,0.4371756
11479_2023-10-20,0.9746925
11480_2023-12-07,0.7676801
11481_2023-12-26,0.74007744
11482_2023-11-18,0.31880155
11487_2023-08-21,0.25756955
11492_2023-12-14,0.64658856
11497_2023-11-03,0.31632638
114_2023-12-16,0.12142032
11513_2023-02-22,0.104497455
11516_2023-11-15,0.033283845
11523_2023-12-26,0.044086862
11530_2023-08-29,0.19489387
11531_2023-11-16,0.72355855
1153_2023-11-02,0.13769126
11543_2023-11-23,0.5610059
11546_2023-12-20,0.028361771
11548_2023-09-06,0.19389589
11550_2023-01-16,0.858378
11554_2023-11-22,0.86004627
11555_2023-12-13,0.3482245
11559_2023-11-30,0.037273303
11561_2023-11-17,0.19389589
11564_2023-11-30,0.100854605
1156_2023-12-05,0.10340475
11572_2023-11-03,0.10393966
11573_2023-11-28,0.19389589
11575_2023-05-04,0.06059205
11578_2023-07-10,0.55963856
11581_2023-12-22,0.5616663
11587_2023-12-06,0.0382763
11590_2023-01-24,0.062189773
11592_2023-12-01,0.03585414
11594_2023-12-04,0.19389589
11596_2023-12-18,0.32448512
11597_2023-11-23,0.9811299
11599_2023-09-13,0.035921503
115_2023-12-19,0.491946
11601_2023-12-27,0.19389589
11603_2023-12-20,0.027615216
11604_2023-12-13,0.0768362
11605_2023-12-11,0.47479892
11607_2023-01-26,0.24353585
11609_2023-02-15,0.61460423
11610_2023-12-11,0.082034245
11613_2023-12-19,0.024564212
11614_2023-11-21,0.2825079
11616_2023-12-03,0.2951955
11617_2023-02-16,0.07633803
11620_2023-11-23,0.19389589
11629_2023-11-23,0.81760067
11631_2023-12-11,0.39137715
11644_2023-12-18,0.031148816
11648_2023-07-10,0.19389589
11651_2023-05-09,0.52323663
11652_2023-12-21,0.6590681
1165_2023-01-31,0.081769936
11663_2023-11-07,0.09629128
11666_2023-11-11,0.33289033
11668_2023-12-04,0.06750826
11669_2023-11-29,0.09604435
11671_2023-07-15,0.08414238
11673_2023-12-21,0.087732956
11676_2023-12-12,0.15140362
11677_2023-11-08,0.11889941
11678_2023-12-07,0.4021807
11681_2023-11-21,0.097182944
11682_2023-11-16,0.03510581
11685_2023-07-21,0.26573724
11691_2023-12-20,0.75252694
11703_2023-12-27,0.6423124
1170_2023-11-14,0.7894296
11715_2023-08-09,0.97847974
11717_2023-11-09,0.9882482
1171_2023-12-18,0.16700245
1172_2023-12-14,0.8222125
11733_2023-06-26,0.9007383
11738_2023-12-29,0.77947086
1173_2023-12-05,0.9474136
11742_2023-11-07,0.020464897
11743_2023-12-08,0.6556887
11744_2023-11-10,0.38515833
1174_2023-11-30,0.468692
11750_2023-11-21,0.1916
11756_2023-12-05,0.9677701
11757_2023-02-06,0.0281546
11765_2023-11-21,0.26745647
11766_2023-11-13,0.9015117
11777_2023-11-16,0.61181694
11778_2023-04-12,0.5272484
11781_2023-02-20,0.8395623
11784_2023-04-07,0.028242102
11785_2023-12-19,0.96459186
11792_2023-12-18,0.026248919
11795_2023-11-14,0.9344132
11796_2023-12-08,0.7795008
11799_2023-12-11,0.032989718
117_2023-04-24,0.063693084
11804_2023-12-11,0.95497584
11813_2023-12-11,0.19389589
11816_2023-08-23,0.059356634
11821_2023-12-28,0.18694535
11822_2023-11-03,0.6037853
11823_2023-12-08,0.78155494
11840_2023-03-16,0.14600353
11844_2023-12-08,0.6347384
11845_2023-11-09,0.8498682
11846_2023-12-21,0.8148582
11847_2023-05-23,0.16444384
1184_2023-09-14,0.8297676
11852_2023-11-17,0.2053108
11855_2023-11-28,0.05972035
11858_2023-11-15,0.19389589
1185_2023-11-02,0.67719287
11865_2023-11-29,0.33550617
11866_2023-12-24,0.62451583
11875_2023-11-30,0.11099534
11879_2023-08-08,0.22655012
11882_2023-08-30,0.10654196
11884_2023-11-09,0.19389589
11886_2023-11-02,0.067291886
11895_2023-11-20,0.25333926
11903_2023-11-22,0.13534687
11904_2023-12-20,0.037082244
11905_2023-11-21,0.11482613
11906_2023-12-09,0.09329308
11909_2023-03-11,0.67651236
11918_2023-08-07,0.16949528
11920_2023-08-07,0.5340353
11923_2023-11-29,0.07606211
11931_2023-11-15,0.068722
11933_2023-12-26,0.056871578
11935_2023-11-22,0.062236734
11940_2023-11-29,0.19389589
11942_2023-09-13,0.19389589
11943_2023-11-18,0.4607174
11946_2023-11-29,0.45525768
11949_2023-12-20,0.07700058
11963_2023-12-25,0.114559606
11964_2023-11-05,0.19389589
11971_2023-12-11,0.3741201
11977_2023-08-21,0.17666502
11978_2023-03-09,0.3704553
11979_2023-11-30,0.16609316
1197_2023-11-21,0.08192565
11981_2023-01-12,0.16243532
11982_2023-11-02,0.242404
11987_2023-12-14,0.16460302
11988_2023-11-23,0.16837136
11996_2023-12-20,0.943168
12001_2023-12-07,0.09237886
12002_2023-12-12,0.3570971
12006_2023-12-19,0.13025439
12008_2023-08-07,0.076897874
12009_2023-12-22,0.026391393
12017_2023-11-14,0.85616225
12022_2023-12-15,0.24422684
12023_2023-12-12,0.05495065
12027_2023-12-01,0.010530686
12029_2023-03-15,0.2051055
12030_2023-12-28,0.06043087
12031_2023-11-10,0.03144315
12032_2023-11-20,0.039526805
12037_2023-12-20,0.033278376
12038_2023-11-21,0.600479
12045_2023-09-19,0.020316625
12048_2023-11-16,0.19389589
12051_2023-12-20,0.28781864
12053_2023-11-28,0.06979398
12054_2023-08-14,0.25957784
12057_2023-08-31,0.062469218
12062_2023-12-01,0.022645084
12064_2023-12-04,0.78861654
12068_2023-10-11,0.02889787
12073_2023-11-07,0.13961925
12077_2023-12-13,0.04176612
12082_2023-07-19,0.063628376
12084_2023-11-30,0.032963257
12086_2023-03-23,0.01981106
12090_2023-11-10,0.049406074
12091_2023-12-06,0.08506688
12093_2023-11-22,0.082909554
12101_2023-12-23,0.0022841895
12102_2023-05-25,0.06921752
12103_2023-11-30,0.017924765
12113_2023-12-14,0.08829462
1211_2023-01-13,0.45450744
12124_2023-12-12,0.0140215065
12125_2023-11-28,0.049025107
12130_2023-11-09,0.12076257
12132_2023-12-20,0.10313517
12138_2023-01-11,0.04339859
12141_2023-12-15,0.007966486
12144_2023-11-10,0.057576086
12149_2023-05-26,0.07176156
1214_2023-03-24,0.7213083
12152_2023-11-29,0.06785215
12155_2023-04-05,0.06088475
12162_2023-12-12,0.14935832
12165_2023-11-22,0.6709785
12169_2023-12-11,0.6292489
1216_2023-07-17,0.88883454
12170_2023-11-09,0.04549923
12171_2023-11-17,0.0665244
12184_2023-12-19,0.19389589
12186_2023-08-11,0.08196992
12187_2023-11-08,0.3111497
12192_2023-12-20,0.30967188
12194_2023-12-04,0.67868567
12195_2023-11-23,0.67868567
12196_2023-11-03,0.7029217
12197_2023-11-28,0.0544873
12207_2023-11-20,0.19389589
12209_2023-11-15,0.43145862
1220_2023-03-22,0.19389589
12227_2023-03-20,0.11073839
12228_2023-11-07,0.023782337
12231_2023-12-21,0.19389589
12234_2023-11-17,0.09588041
12240_2023-07-19,0.19389589
12250_2023-11-28,0.037431177
12251_2023-03-17,0.091642804
12252_2023-02-06,0.7803826
12254_2023-07-31,0.046312854
12259_2023-11-29,0.12441129
12260_2023-03-29,0.043418676
12263_2023-11-28,0.0818465
1226_2023-01-12,0.4870062
1228_2023-06-27,0.56052655
12291_2023-09-13,0.08019604
12296_2023-11-03,0.0506344
12298_2023-11-09,0.06350907
122_2023-05-12,0.07649147
12304_2023-06-30,0.032321244
12305_2023-12-11,0.16275732
12309_2023-06-13,0.19389589
12311_2023-12-27,0.039504416
12315_2023-09-25,0.15295929
12316_2023-11-28,0.032337274
12318_2023-12-20,0.50976926
12320_2023-09-14,0.07536051
12321_2023-12-07,0.14264694
12323_2023-12-20,0.6382361
12324_2023-11-22,0.045611843
12328_2023-12-21,0.19389589
1232_2023-12-15,0.9292697
12332_2023-12-14,0.13566414
12338_2023-07-12,0.08182527
12342_2023-11-13,0.6615288
12345_2023-11-25,0.09024093
12348_2023-12-11,0.039303448
12349_2023-04-05,0.124454886
1234_2023-11-15,0.19389589
12352_2023-04-27,0.053301137
12359_2023-11-03,0.5939438
12362_2023-12-23,0.051465742
12364_2023-12-04,0.059902262
12367_2023-12-13,0.23379946
12368_2023-07-11,0.03609449
1236_2023-01-20,0.18379101
12371_2023-07-27,0.22109488
12372_2023-11-21,0.044489074
12373_2023-02-07,0.72614354
12380_2023-12-08,0.038641613
12381_2023-11-08,0.05739868
12388_2023-12-13,0.4203792
12397_2023-09-06,0.06573843
123_2023-12-21,0.06037166
12409_2023-06-13,0.11196656
12413_2023-07-14,0.72054887
12415_2023-09-30,0.046725646
12420_2023-08-20,0.6267982
12421_2023-11-02,0.051907714
12427_2023-12-01,0.084191576
12438_2023-12-22,0.066057056
12441_2023-02-03,0.49948376
12448_2023-12-18,0.36592093
1244_2023-11-01,0.7125828
12452_2023-12-15,0.99132204
12453_2023-11-29,0.05976197
12458_2023-12-12,0.8474986
12482_2023-12-07,0.08400843
12483_2023-12-19,0.10259144
12485_2023-02-01,0.033247545
12487_2023-04-14,0.32885545
12489_2023-02-14,0.08682524
12496_2023-11-30,0.11797377
12497_2023-12-08,0.051161245
124_2023-11-18,0.057063885
12507_2023-02-27,0.03282724
12509_2023-10-25,0.06949687
12511_2023-11-12,0.030050378
12514_2023-12-11,0.07137006
12515_2023-10-25,0.05152016
1251_2023-11-24,0.39405718
12525_2023-02-28,0.5787031
12528_2023-12-12,0.08193332
12533_2023-12-22,0.6275722
12535_2023-11-01,0.19389589
12543_2023-02-08,0.32048765
12545_2023-07-21,0.68722004
12547_2023-09-04,0.38010922
1254_2023-11-16,0.9213521
12555_2023-11-04,0.6937268
12557_2023-12-13,0.9366373
1255_2023-12-22,0.92747307
12562_2023-10-04,0.8094376
12565_2023-12-19,0.7646457
12568_2023-02-10,0.051123917
12576_2023-12-26,0.13205813
12577_2023-11-21,0.32325605
12578_2023-05-14,0.18753567
12582_2023-12-15,0.027934186
12584_2023-11-09,0.9669851
12589_2023-11-14,0.19389589
12590_2023-02-10,0.40050253
12599_2023-11-22,0.13316277
125_2023-11-22,0.09620569
12606_2023-07-29,0.25914794
12608_2023-12-15,0.14966519
12610_2023-11-10,0.033133402
12615_2023-11-14,0.11362053
12620_2023-08-25,0.19389589
12628_2023-12-01,0.06675356
12632_2023-07-26,0.15489204
12636_2023-11-02,0.19389589
12642_2023-11-01,0.9968561
12649_2023-12-18,0.28162208
12651_2023-11-09,0.7638037
12652_2023-11-27,0.3906653
12655_2023-12-08,0.13936844
12663_2023-12-14,0.8853852
12669_2023-11-09,0.7915203
1266_2023-11-07,0.38942075
12671_2023-12-12,0.86002743
12676_2023-12-04,0.9122872
12679_2023-12-20,0.41660702
1267_2023-12-18,0.5612965
12683_2023-05-10,0.97751105
12685_2023-12-20,0.21499543
12694_2023-11-02,0.07400835
12703_2023-12-27,0.41551334
12704_2023-12-26,0.16093321
12708_2023-11-08,0.04752311
1270_2023-11-28,0.034340207
12713_2023-04-19,0.19389589
12716_2023-06-14,0.67977726
12723_2023-12-18,0.37453604
12729_2023-12-25,0.15397596
12732_2023-09-15,0.041033134
12736_2023-11-20,0.09295297
12742_2023-11-30,0.06420329
12749_2023-11-02,0.19389589
12750_2023-12-19,0.3997538
12752_2023-11-17,0.036496677
12753_2023-01-09,0.05915102
12757_2023-09-02,0.4435406
12761_2023-12-07,0.19389589
12762_2023-12-12,0.3608458
1276_2023-11-02,0.58938444
12771_2023-12-13,0.056078687
12776_2023-11-16,0.038992506
12782_2023-11-27,0.062347814
12784_2023-12-12,0.027214712
12785_2023-12-12,0.06589233
12786_2023-11-07,0.16749112
12787_2023-12-13,0.754081
12788_2023-10-19,0.21162589
12791_2023-06-16,0.05911116
12799_2023-12-05,0.076012425
12800_2023-11-10,0.32449073
12801_2023-12-13,0.91330355
12805_2023-05-19,0.50197476
12826_2023-12-15,0.28088257
12828_2023-01-30,0.6621764
12835_2023-11-02,0.043831863
12847_2023-12-15,0.14380488
12853_2023-11-11,0.06211258
12854_2023-02-27,0.060389854
12855_2023-12-19,0.19389589
12857_2023-10-16,0.393588
12858_2023-12-20,0.2363349
12860_2023-12-22,0.47470388
12864_2023-12-21,0.03237758
12870_2023-12-08,0.09075709
12871_2023-12-12,0.10157887
12875_2023-07-24,0.10047381
12877_2023-11-15,0.15818824
12878_2023-11-14,0.04430591
12882_2023-07-15,0.44199687
12883_2023-01-11,0.058126833
12884_2023-08-01,0.24944106
12887_2023-12-20,0.19389589
12888_2023-08-08,0.14463846
12889_2023-11-16,0.39697856
12890_2023-11-02,0.21230851
12893_2023-12-04,0.61249554
12895_2023-12-04,0.773001
12897_2023-07-07,0.19389589
128_2023-12-30,0.19389589
12903_2023-01-26,0.34820646
12904_2023-11-30,0.08552823
12905_2023-11-14,0.19780092
12909_2023-12-08,0.19389589
1290_2023-02-14,0.08744544
12912_2023-02-03,0.4967019
12914_2023-12-19,0.033658605
12918_2023-10-03,0.5616243
12920_2023-12-15,0.41208994
12922_2023-11-09,0.053869255
12923_2023-10-30,0.24680461
12930_2023-12-08,0.5995058
12939_2023-03-02,0.94512725
12942_2023-06-14,0.850493
12946_2023-12-18,0.32901382
12947_2023-12-12,0.661726
12953_2023-10-20,0.10710906
12959_2023-11-09,0.05105177
1295_2023-12-27,0.7899365
12961_2023-11-08,0.043507762
12968_2023-12-18,0.4928423
1296_2023-11-28,0.057121873
12971_2023-04-28,0.8262378
12974_2023-12-11,0.90340877
1297_2023-02-22,0.19389589
12986_2023-06-05,0.74048746
12989_2023-11-10,0.06949036
12997_2023-08-25,0.72278214
12998_2023-11-10,0.9239165
129_2023-12-05,0.0758759
13000_2023-11-24,0.16423373
13002_2023-11-07,0.19389589
13007_2023-12-12,0.84331006
1300_2023-09-03,0.21499786
13010_2023-11-21,0.0769607
13019_2023-11-09,0.19389589
13028_2023-12-27,0.056430366
13031_2023-07-27,0.6377344
13038_2023-11-17,0.9565461
13039_2023-12-15,0.005473748
1303_2023-12-14,0.19389589
13044_2023-07-25,0.4302837
13050_2023-10-12,0.5616077
13056_2023-12-26,0.19456474
1305_2023-12-05,0.11706925
13061_2023-08-22,0.28731418
13070_2023-07-18,0.39253294
13072_2023-08-24,0.32704464
13074_2023-11-10,0.99339825
13080_2023-11-09,0.061300177
13082_2023-08-18,0.056937702
13083_2023-11-22,0.19389589
13085_2023-12-18,0.19389589
13089_2023-07-21,0.10030121
1308_2023-02-10,0.79481333
13094_2023-11-22,0.059833445
13095_2023-12-01,0.043869603
13098_2023-12-13,0.10925874
13101_2023-11-08,0.026806148
13103_2023-11-30,0.19389589
13108_2023-11-16,0.19389589
13120_2023-12-04,0.9824718
13121_2023-12-20,0.13374235
13122_2023-08-08,0.15320486
13125_2023-04-26,0.19389589
1312_2023-12-28,0.08095428
13131_2023-02-09,0.063625716
13132_2023-05-25,0.2117072
13134_2023-11-23,0.03975005
13135_2023-12-30,0.19389589
13136_2023-12-06,0.11242299
13139_2023-09-06,0.21082091
13141_2023-11-23,0.32431304
13142_2023-11-03,0.024384292
13146_2023-12-06,0.07784994
