Id,Predicted
676_2023-11-30,0.10893196151030647
677_2023-11-08,0.20340868092254247
681_2023-12-04,0.0123981791911023
693_2023-11-28,0.20221222432149244
694_2023-12-30,0.2239052881434125
696_2023-05-04,0.15797246360877046
703_2023-11-01,0.032908650049564565
706_2023-08-25,0.07871820307837346
715_2023-12-08,0.07773949845045829
716_2023-12-08,0.2642852865912504
717_2023-12-19,0.03281448726791389
721_2023-11-08,0.25569983203243307
723_2023-11-22,0.018209940937528257
727_2023-08-01,0.14585705587700964
732_2023-11-27,0.020482267198396988
736_2023-11-15,0.045130798522614285
742_2023-05-05,0.9770395329318765
743_2023-11-29,0.18897251162833814
753_2023-08-08,0.11894995946756352
761_2023-11-14,0.04556213005682945
764_2023-11-20,0.29515655734584617
765_2023-12-11,0.508620898380433
766_2023-11-20,0.04867561597352121
771_2023-01-12,0.5275190783670339
782_2023-02-22,0.7498986108252639
783_2023-11-29,0.7397690674735005
784_2023-11-27,0.1188724488101444
785_2023-10-09,0.4981273915116677
786_2023-11-28,0.017529971147332978
791_2023-02-15,0.07399280583222845
800_2023-12-18,0.13960551343906194
804_2023-05-19,0.11518331187535628
812_2023-12-01,0.018415452174920223
815_2023-11-28,0.03803813356783147
822_2023-11-03,0.35435065504659563
828_2023-12-11,0.3971773379635803
832_2023-10-30,0.2009983069455097
833_2023-09-18,0.07064584111760941
840_2023-11-03,0.017597581941979776
841_2023-11-01,0.5339076634961315
844_2023-08-18,0.3664501711082284
846_2023-11-02,0.3641525338541271
848_2023-11-14,0.02295861127897878
850_2023-12-19,0.42624945964090666
855_2023-12-22,0.29174711561120714
858_2023-11-09,0.8527100715001305
859_2023-11-02,0.7839726374178416
861_2023-12-28,0.045101615645991563
865_2023-11-21,0.24136398548998872
872_2023-11-01,0.9490359891508905
881_2023-12-21,0.12536358546773924
882_2023-02-01,0.7003794422814735
883_2023-11-12,0.10994483078502862
889_2023-11-29,0.10867677462057597
892_2023-12-20,0.09212365263839895
894_2023-08-16,0.06755659693247021
900_2023-01-28,0.7280421707755941
910_2023-02-16,0.07838212813040828
913_2023-12-13,0.023239670210176037
916_2023-11-22,0.42563033063365774
920_2023-11-09,0.012997366346472484
926_2023-08-10,0.7077469187499117
927_2023-08-22,0.9145088605163024
928_2023-11-20,0.03211046699065463
933_2023-11-29,0.113256056786628
944_2023-11-14,0.057734799507338765
947_2023-06-19,0.21464638155254917
953_2023-12-19,0.012097579162321842
960_2023-11-20,0.0776069150311479
963_2023-08-08,0.11922979347971675
964_2023-12-20,0.7086934740859513
967_2023-12-19,0.08341270662197693
974_2023-12-27,0.03273383863851782
976_2023-07-11,0.08331592817990585
977_2023-06-07,0.0157914201666003
978_2023-11-13,0.013563866974024567
979_2023-11-03,0.013158884195345978
983_2023-12-08,0.001552647267566226
995_2023-12-19,0.034292357794020796
997_2023-12-26,0.4944950100915156
999_2023-11-22,0.09234526597945628
1003_2023-12-15,0.13456650146250534
1004_2023-12-05,0.10425191000589927
1006_2023-07-24,0.7528501162780997
1008_2023-12-20,0.03271560849812647
1009_2023-12-08,0.37946074770417965
1015_2023-02-01,0.12872274055458105
1017_2023-12-11,0.24281553061629735
1023_2023-03-13,0.9089013492688794
1025_2023-12-18,0.5538167940328931
1027_2023-11-15,0.025725723481604207
1028_2023-11-16,0.05228827262744905
1036_2023-12-14,0.8735846973767815
1038_2023-11-10,0.34035465364396933
1043_2023-10-10,0.03288558531320066
1049_2023-08-03,0.7004563956249507
1055_2023-12-12,0.9738681015121157
1058_2023-11-28,0.04300564893092453
1060_2023-11-24,0.7546225702255348
1064_2023-05-02,0.9608854298276089
1065_2023-02-20,0.18511443443222036
1074_2023-12-12,0.030665515383701696
1076_2023-11-01,0.946551401184898
1077_2023-11-15,0.20268032783880155
1081_2023-12-20,0.016260730129407545
1082_2023-11-27,0.05439714639436183
1085_2023-12-20,0.05055566394250089
1088_2023-11-24,0.09603489185983588
1094_2023-11-27,0.1934778102517301
1098_2023-11-08,0.0367042799927832
1100_2023-11-09,0.022952925554586966
1104_2023-02-24,0.16755506132658698
1113_2023-03-11,0.11547985107100318
1116_2023-11-30,0.1419185481466649
1118_2023-09-29,0.10369404990417623
1124_2023-11-27,0.06824880249139928
1128_2023-08-04,0.1000403071360362
1130_2023-12-13,0.951285655961898
1133_2023-12-07,0.012968101191880698
1134_2023-12-05,0.022180697932649075
1137_2023-08-17,0.06720961929371339
1143_2023-11-01,0.013660460370717277
1153_2023-11-02,0.0845968991697252
1156_2023-12-05,0.2552564998111934
1165_2023-01-31,0.24628499739905801
1170_2023-11-14,0.8731735880040424
1171_2023-12-18,0.2801770404534731
1172_2023-12-14,0.7715561453109672
1173_2023-12-05,0.9622869337055494
1174_2023-11-30,0.2346464940941078
1184_2023-09-14,0.5846768553636595
1185_2023-11-02,0.9393046878144187
1197_2023-11-21,0.055446399267794766
1211_2023-01-13,0.5540951643080115
1214_2023-03-24,0.23254537500579542
1216_2023-07-17,0.9876472945129474
1220_2023-03-22,0.05338078744081938
1226_2023-01-12,0.9182333941495101
1228_2023-06-27,0.5918100933430249
1232_2023-12-15,0.9825314416773974
1234_2023-11-15,0.631174159696311
1236_2023-01-20,0.22846502148226477
1244_2023-11-01,0.9388702692959899
1251_2023-11-24,0.16689710054194742
1254_2023-11-16,0.9625821779208041
1255_2023-12-22,0.6980679381338653
1266_2023-11-07,0.12958705988532282
1267_2023-12-18,0.48704751816427605
1270_2023-11-28,0.020348479199591128
1276_2023-11-02,0.5459132921107531
1290_2023-02-14,0.16967211539623103
1295_2023-12-27,0.5251103906143586
1296_2023-11-28,0.011554636563919954
1297_2023-02-22,0.014104329431056153
1300_2023-09-03,0.015620771885496
1303_2023-12-14,0.012598591194775466
1305_2023-12-05,0.014875501975570344
1308_2023-02-10,0.9760164139118751
1312_2023-12-28,0.07513658451492447
1314_2023-06-23,0.03834974329182901
1318_2023-11-06,0.004382735340771149
1319_2023-12-25,0.16286979542960625
1322_2023-10-20,0.34115824420263285
1323_2023-12-06,0.02254914498979618
1326_2023-11-03,0.0209436379712495
1329_2023-11-24,0.020404263471718705
1337_2023-12-14,0.014643348129884347
1338_2023-12-18,0.061200245457741616
1339_2023-12-12,0.21254127896723984
1340_2023-11-27,0.02745348356857692
1345_2023-11-16,0.1048368307284816
1356_2023-11-22,0.1119865760794595
1362_2023-11-20,0.061809730142899276
1364_2023-12-15,0.00976870935925813
1367_2023-07-23,0.04279806047288484
1368_2023-11-01,0.010560163295880824
1371_2023-12-12,0.33262846193181833
1374_2023-12-11,0.12945924366315023
1376_2023-03-01,0.00953104796141763
1383_2023-12-14,0.2139108814310056
1385_2023-04-05,0.10645718084821158
1387_2023-11-28,0.010888849499922304
1389_2023-11-28,0.02127702929537783
1396_2023-11-29,0.17319617092945008
1400_2023-11-02,0.3459465027875835
1408_2023-02-02,0.09706571247114054
1419_2023-12-12,0.20192310012281678
1420_2023-12-20,0.4262700383367359
1421_2023-12-18,0.20017178526936313
1423_2023-12-11,0.45102962349491843
1424_2023-12-23,0.0874767919731117
1432_2023-03-30,0.22424159203980343
1433_2023-06-24,0.09759848295343547
1436_2023-11-03,0.3487121912273796
1437_2023-11-16,0.11280491137724247
1446_2023-11-24,0.040687103441966695
1448_2023-09-13,0.028719448412409167
1449_2023-02-22,0.7187231612490953
1458_2023-12-26,0.12792922777947588
1463_2023-12-04,0.13907214532621928
1465_2023-08-17,0.24085399026574564
1468_2023-12-25,0.02726963403065778
1473_2023-12-15,0.03598383206303501
1475_2023-11-01,0.026058049034245526
1478_2023-12-26,0.48390723283057924
1483_2023-08-14,0.006264091573486366
1485_2023-11-16,0.006753121774050269
1486_2023-11-02,0.015631603441487823
1493_2023-02-06,0.014607762062150455
1496_2023-08-30,0.017432508143600957
1498_2023-11-02,0.03693436573777585
1500_2023-12-18,0.013687794383665436
1501_2023-11-01,0.16685364186325488
1502_2023-11-10,0.14272282946637974
1508_2023-11-10,0.2739328404945756
1513_2023-08-30,0.013016392066912836
1515_2023-12-22,0.04808174799243829
1517_2023-12-18,0.06784342381982421
1518_2023-12-22,0.17978509546247537
1526_2023-08-07,0.005505339955189757
1527_2023-12-06,0.24884685648985164
1528_2023-12-28,0.016782330134867435
1529_2023-11-03,0.1705603800796694
1541_2023-12-27,0.026476958313409567
1555_2023-11-06,0.11171294887677984
1557_2023-11-22,0.09864876240617414
1558_2023-12-08,0.30486582004570195
1562_2023-12-01,0.11449082313918471
1563_2023-12-22,0.06446122597916192
1571_2023-12-29,0.7499915340645772
1573_2023-11-25,0.031454906132841735
1576_2023-11-22,0.038790028304513134
1577_2023-01-18,0.04391044743378565
1582_2023-11-29,0.014728586267983226
1584_2023-08-23,0.9588459704491434
1591_2023-12-11,0.797333127035436
1598_2023-12-04,0.13033132718594306
1601_2023-11-27,0.1260398281996491
1607_2023-05-18,0.0917544282929552
1610_2023-11-01,0.010257600921510521
1612_2023-11-17,0.012135544411220594
1616_2023-11-01,0.025819724022422705
1619_2023-11-13,0.2238330027463072
1622_2023-12-27,0.10134311853439573
1631_2023-12-26,0.11332246492656461
1632_2023-12-15,0.06479360505066752
1634_2023-12-27,0.11259498043461295
1639_2023-05-17,0.5419879947152195
1640_2023-11-16,0.9773494336560642
1641_2023-12-11,0.36680990546716924
1645_2023-11-27,0.033428541104516
1646_2023-02-03,0.909988670558372
1651_2023-12-15,0.339147171532836
1653_2023-02-09,0.1367896344464508
1664_2023-11-10,0.13351543277753333
1671_2023-03-06,0.1366410250988793
1674_2023-11-03,0.20278143700197543
1677_2023-11-03,0.014850866492086728
1682_2023-08-28,0.03840163541822304
1683_2023-02-14,0.07262020863442804
1686_2023-08-07,0.12085039587409904
1690_2023-12-26,0.07100066262089147
1697_2023-12-08,0.011440752798937966
1702_2023-11-21,0.016763023686966413
1703_2023-02-03,0.24295241034373194
1712_2023-09-18,0.5442636141827868
1718_2023-11-03,0.161488240322478
1725_2023-12-11,0.6642857540521434
1728_2023-11-13,0.013942438869389244
1731_2023-01-10,0.15577706646981807
1732_2023-08-05,0.18631712268768033
1738_2023-12-08,0.04711998902177494
1743_2023-12-20,0.06495003180144597
1745_2023-09-20,0.43828028142977493
1747_2023-12-21,0.2216298529563595
1750_2023-12-13,0.02132604732146315
1753_2023-08-13,0.15628127139921455
1757_2023-08-24,0.09377772549537584
1763_2023-12-11,0.22078770888191332
1764_2023-04-11,0.2350525029550018
1765_2023-12-18,0.07013599338960343
1766_2023-08-24,0.2254731916354959
1773_2023-06-23,0.9792673388612496
1776_2023-11-23,0.8694259192420963
1786_2023-11-17,0.12444221940600879
1789_2023-11-14,0.2261709745131496
1796_2023-12-20,0.06637406009559625
1800_2023-11-19,0.07705836025345515
1804_2023-11-29,0.0024918698990501463
1806_2023-08-11,0.074586101390388
1809_2023-11-29,0.20793633199814157
1812_2023-08-03,0.6903161316674612
1814_2023-12-04,0.05754923248688812
1816_2023-12-18,0.09813743254932475
1819_2023-06-22,0.020855802728653183
1823_2023-10-16,0.2391617645313311
1826_2023-11-30,0.03706676537963196
1827_2023-12-15,0.024506934915354776
1830_2023-12-10,0.028255773413732335
1841_2023-12-06,0.17692481256902165
1842_2023-11-13,0.22739167172421104
1844_2023-10-03,0.1427314314541373
1846_2023-11-22,0.23121040082903788
1847_2023-11-11,0.39638962860892335
1848_2023-09-20,0.11215457514218971
1851_2023-12-18,0.01405481372899158
1852_2023-12-14,0.01566102823081984
1853_2023-12-01,0.7953669042086069
1867_2023-12-19,0.15107320453855255
1870_2023-12-01,0.07185864821204785
1880_2023-10-03,0.019673520558223637
1885_2023-11-15,0.15693590394017573
1886_2023-12-08,0.011602787115798015
1887_2023-11-30,0.144603768884483
1889_2023-12-12,0.19742406835993911
1891_2023-11-28,0.054590422286750546
1899_2023-11-01,0.01057392676681039
1901_2023-11-09,0.03364102482697669
1906_2023-10-31,0.012299434285213398
1916_2023-12-13,0.27389301892910384
1919_2023-11-28,0.041722140775166124
1927_2023-12-28,0.03450917269005033
1931_2023-08-25,0.1362493775099982
1939_2023-11-09,0.011845665855178348
1940_2023-12-21,0.0070578969639902185
1941_2023-10-04,0.05218353969713489
1944_2023-11-19,0.008041730049202627
1948_2023-12-26,0.05590707514759228
1949_2023-11-13,0.9659554240272492
1950_2023-08-31,0.9603528842867697
1956_2023-05-19,0.1283526021746575
1957_2023-12-22,0.08550281780206155
1958_2023-11-29,0.007434461522524496
1962_2023-02-20,0.34405947692377525
1963_2023-11-15,0.0889335433831473
1964_2023-12-26,0.01841245829716272
1966_2023-11-01,0.1340302206385616
1978_2023-12-14,0.8002719009874749
1980_2023-11-28,0.07521738797333423
1985_2023-12-04,0.2748731938208299
1997_2023-10-12,0.02566844156416083
1999_2023-02-14,0.889669074722747
2001_2023-12-15,0.09186518619831108
2004_2023-02-06,0.030480095028692165
2013_2023-12-22,0.4799466335324112
2015_2023-11-08,0.13666027829416788
2016_2023-01-16,0.49432570514186186
2019_2023-12-14,0.24549010570706511
2022_2023-11-22,0.31973721054641097
2024_2023-12-25,0.8483454340010652
2031_2023-12-11,0.08791496322724876
2041_2023-04-17,0.11339499039061633
2055_2023-11-10,0.7305578928922797
2056_2023-11-04,0.04760662443042622
2058_2023-12-05,0.35913085241488657
2060_2023-11-21,0.4422382389356721
2064_2023-11-14,0.014405501725475932
2066_2023-12-20,0.037084134408044596
2068_2023-11-21,0.010820789831543763
2071_2023-11-17,0.5967942390764371
2072_2023-11-08,0.9705213266353685
2073_2023-11-16,0.09623201765589366
2074_2023-11-10,0.14559758545342222
2080_2023-11-07,0.01320442934521975
2092_2023-11-16,0.10608628534431598
2096_2023-12-21,0.13501513335759702
2097_2023-12-18,0.3571921963597492
2101_2023-08-17,0.056486125107741224
2104_2023-12-23,0.24692307259893959
2105_2023-10-26,0.22206358549655708
2109_2023-11-17,0.7208666829553169
2110_2023-12-11,0.21001621361415979
2111_2023-12-21,0.9603864090654594
2113_2023-12-20,0.2781499152274177
2114_2023-11-09,0.005951457731951048
2117_2023-11-03,0.04610039839999365
2122_2023-11-22,0.8919018227611882
2128_2023-11-08,0.029245230882721976
2130_2023-12-19,0.28323766993313304
2138_2023-11-15,0.8653863922443619
2142_2023-12-14,0.3920517708521887
2148_2023-11-15,0.8605041626487657
2153_2023-07-25,0.2341317179227553
2158_2023-09-12,0.07327940920509055
2161_2023-08-09,0.06048548840524244
2162_2023-11-14,0.3076766019052374
2164_2023-09-01,0.12136203422019957
2166_2023-11-16,0.16627505384385716
2167_2023-11-15,0.01637440441964567
2172_2023-11-21,0.19710899141640176
2173_2023-06-20,0.04870994532101716
2182_2023-11-01,0.03463164876798402
2186_2023-12-25,0.08695662478268497
2187_2023-08-03,0.005235715986843942
2191_2023-11-21,0.8243895544409444
2193_2023-09-01,0.2169239089497311
2194_2023-11-15,0.061846355130015844
2197_2023-12-26,0.011422448935704451
2198_2023-11-08,0.14848806575289583
2202_2023-10-06,0.2743718278612504
2204_2023-08-22,0.8114284642323579
2216_2023-06-07,0.07043548349821921
2223_2023-07-05,0.05449306911575369
2226_2023-12-07,0.6827721413258698
2234_2023-12-04,0.047659750047972446
2237_2023-01-27,0.026954041455225966
2244_2023-08-17,0.5244170408769885
2250_2023-11-17,0.03547093681576678
2251_2023-12-18,0.43712218480852855
2261_2023-07-10,0.5718548608259689
2267_2023-12-19,0.8405977295993068
2268_2023-11-21,0.07236620856098044
2269_2023-03-25,0.056835450596451564
2275_2023-07-03,0.013857110953756812
2280_2023-11-09,0.021296948615553424
2283_2023-05-11,0.8834828507522394
2290_2023-11-22,0.8046475341037065
2294_2023-12-06,0.04464618725010841
2313_2023-08-14,0.014930398578624987
2315_2023-11-10,0.01719594868025681
2323_2023-07-06,0.10849617473968083
2324_2023-12-05,0.07410105196384269
2337_2023-09-07,0.10224079519971276
2338_2023-12-27,0.3296101101491245
2342_2023-11-29,0.030673989712078166
2343_2023-12-13,0.0265878278054983
2344_2023-11-28,0.09462889283725241
2348_2023-12-15,0.49606145967981985
2349_2023-12-12,0.055353193123768435
2362_2023-11-09,0.0688964636614435
2369_2023-12-29,0.035287737047923345
2370_2023-12-20,0.11143388062241731
2374_2023-06-29,0.0661445771447822
2380_2023-11-20,0.16915261291620143
2384_2023-11-30,0.2603789395295673
2385_2023-10-11,0.5891779984243549
2397_2023-11-07,0.2074512318412299
2399_2023-08-08,0.13690239523986436
2401_2023-12-11,0.09151906074053377
2402_2023-11-09,0.050805582195835815
2410_2023-11-30,0.05415407005004597
2411_2023-12-21,0.04534186035232588
2415_2023-11-22,0.5766059675045379
2428_2023-10-09,0.8647452499222177
2429_2023-11-17,0.5868858366664506
2436_2023-01-30,0.07255501995805548
2441_2023-12-15,0.19288027062639612
2448_2023-12-27,0.12598503643365005
2453_2023-11-15,0.07087143695808874
2454_2023-06-27,0.007074202283037525
2456_2023-04-24,0.396140606796579
2459_2023-09-29,0.06420019347225515
2479_2023-11-03,0.24729296319017763
2480_2023-12-07,0.5426469056104444
2482_2023-12-28,0.1475168732132722
2484_2023-12-05,0.6562991892273253
2502_2023-07-18,0.9837157218599276
2506_2023-09-29,0.4876954279658322
2510_2023-11-16,0.0826377683971768
2513_2023-01-10,0.5362540712253382
2515_2023-02-21,0.7403665370898391
2516_2023-05-19,0.9758107551344363
2521_2023-11-22,0.969942190573692
2528_2023-05-23,0.9886145758019093
2532_2023-12-22,0.03920260897933872
2534_2023-12-13,0.7373561150076974
2555_2023-11-17,0.8641500134665902
2560_2023-11-15,0.1656178182714524
2563_2023-12-14,0.647115229915553
2569_2023-12-02,0.6712877368264873
2571_2023-03-14,0.010494083431203826
2579_2023-02-03,0.023781326051899993
2582_2023-12-08,0.062171130666439686
2583_2023-11-14,0.11411982861402081
2586_2023-11-23,0.6029711863243293
2587_2023-05-17,0.14001087400463405
2588_2023-11-02,0.17287680538685546
2590_2023-07-14,0.23458208439128203
2591_2023-11-28,0.010894479374416023
2593_2023-12-21,0.0678564357016027
2597_2023-12-15,0.053035804757126985
2614_2023-12-22,0.009044896061806276
2621_2023-12-24,0.026341245994372445
2623_2023-12-05,0.21473287930932314
2626_2023-03-30,0.016975369618571764
2631_2023-12-27,0.7633607700969706
2633_2023-11-22,0.03502241489490022
2641_2023-11-05,0.30159663135500947
2647_2023-12-15,0.09028280065700407
2648_2023-11-16,0.08356463590874544
2652_2023-11-22,0.21803472805000274
2654_2023-12-11,0.29703157821652254
2655_2023-08-14,0.16492929532885323
2656_2023-10-06,0.08045000943764094
2658_2023-11-07,0.050263858294262484
2663_2023-12-11,0.07912359559565829
2666_2023-11-22,0.05207171476665247
2675_2023-12-26,0.9274594698475106
2678_2023-11-23,0.12931983292992946
2680_2023-12-01,0.17028597923159824
2681_2023-07-04,0.7940781028840751
2682_2023-11-09,0.151070277038849
2683_2023-02-17,0.693182403043178
2685_2023-12-24,0.1418328322627085
2695_2023-11-21,0.12103377172526289
2699_2023-07-18,0.002492867468364935
2701_2023-11-23,0.0671027404925322
2704_2023-12-14,0.04718926158332573
2706_2023-12-12,0.7364721404520184
2708_2023-12-12,0.0030032918321210925
2710_2023-12-11,0.26684417690403534
2711_2023-07-29,0.01791263189422472
2718_2023-12-12,0.08885982234389134
2721_2023-11-22,0.12867370019184846
2722_2023-09-27,0.062104026608784696
2725_2023-11-02,0.16371718559781276
2727_2023-12-15,0.2673070519194191
2731_2023-11-01,0.007011239214900409
2734_2023-11-30,0.10861664652815661
2735_2023-12-16,0.15877622875638295
2741_2023-12-09,0.0759210248086835
2743_2023-12-27,0.08329101170012285
2747_2023-12-12,0.023485983482542695
2751_2023-11-20,0.01546838231665706
2757_2023-11-30,0.0809275927746184
2764_2023-12-14,0.010473305421627648
2766_2023-11-08,0.09592104839099465
2768_2023-12-04,0.011653949854268467
2770_2023-04-11,0.2565241017837016
2772_2023-12-15,0.022122872957897072
2775_2023-11-02,0.8325440332238231
2776_2023-12-07,0.1469055998738792
2777_2023-12-07,0.6967749696588835
2789_2023-11-07,0.8692669293359538
2794_2023-09-15,0.19875662554521176
2801_2023-12-07,0.024196944152729667
2803_2023-06-14,0.11110411778956367
2809_2023-09-28,0.07905684770438433
2820_2023-12-30,0.08353401331181569
2822_2023-09-14,0.03410801405242907
2824_2023-11-15,0.22750196829862093
2825_2023-12-15,0.9844035412610607
2826_2023-02-03,0.0671998655490027
2829_2023-12-04,0.6852672252276973
2832_2023-09-04,0.6140558859287548
2834_2023-12-15,0.06768571423666113
2837_2023-02-19,0.2904842901271487
2841_2023-12-19,0.16839641258785915
2845_2023-10-05,0.022925577884033935
2850_2023-12-14,0.006586618274199315
2868_2023-06-19,0.01121308735853504
